annotation_approver,id,label,text,user
,568,2,Alguien que le reza a un muñequito en la pared no.puede tratar de ignorante a nadie.  Y mucho menos  puede obligar a una mujer a ser madre,1
,568,4,Alguien que le reza a un muñequito en la pared no.puede tratar de ignorante a nadie.  Y mucho menos  puede obligar a una mujer a ser madre,1
,569,1,Pizarro anda a mamarte una caravana de webos comunista de mierda. Y tu @jguaido si no te quitas de encima a estas lacras vas a salir muy mal parado de esta. Tienes que estar a la altura de las circunstancias. Ya es hora de limpiar a Venezuela de tanta basura.,1
,569,7,Pizarro anda a mamarte una caravana de webos comunista de mierda. Y tu @jguaido si no te quitas de encima a estas lacras vas a salir muy mal parado de esta. Tienes que estar a la altura de las circunstancias. Ya es hora de limpiar a Venezuela de tanta basura.,1
,569,3,Pizarro anda a mamarte una caravana de webos comunista de mierda. Y tu @jguaido si no te quitas de encima a estas lacras vas a salir muy mal parado de esta. Tienes que estar a la altura de las circunstancias. Ya es hora de limpiar a Venezuela de tanta basura.,1
,570,1,Leer a pizarro da asco es otro comunista estupido y me anima a largarme de Venezuela porque pienso que no hay remedio para este expais,1
,570,7,Leer a pizarro da asco es otro comunista estupido y me anima a largarme de Venezuela porque pienso que no hay remedio para este expais,1
,570,4,Leer a pizarro da asco es otro comunista estupido y me anima a largarme de Venezuela porque pienso que no hay remedio para este expais,1
,571,9,Meterle con un negrata que le gustito,1
,572,2,"Hace meses me hice un FB falso de mujer (se veía creíble) porque quería entrar a un grupo y me empezaron a llover solicitudes y yo así de, ""bueno, para que se vea creíble"" (no tenía amigos). Nunca me sentí con tanto poder, como perra empoderada e inalcanzable  pic.twitter.com/iKuPVFE70G",1
,572,4,"Hace meses me hice un FB falso de mujer (se veía creíble) porque quería entrar a un grupo y me empezaron a llover solicitudes y yo así de, ""bueno, para que se vea creíble"" (no tenía amigos). Nunca me sentí con tanto poder, como perra empoderada e inalcanzable  pic.twitter.com/iKuPVFE70G",1
,573,2,"Los chavista ? Eres una hija de tu gran tips madre perra mete en tus asuntos y deja a los venezolanos en paz ,pasta de mierda",1
,573,3,"Los chavista ? Eres una hija de tu gran tips madre perra mete en tus asuntos y deja a los venezolanos en paz ,pasta de mierda",1
,574,2,"En un momento le dije: Mauricio no llores, no puedo verte así *música melancólica* *el enano abraza al idiota, se va la imagen a negro*",1
,574,4,"En un momento le dije: Mauricio no llores, no puedo verte así *música melancólica* *el enano abraza al idiota, se va la imagen a negro*",1
,575,2,"También los hombres matan a más hombres que a mujeres, es más por porcentaje las mujeres matan a más hombres que a mujeres.\nSi coges a un asesino aleatorio hombre probablemente este condenado por matar a un hombre, sucede lo mismo con una mujer.",1
,575,4,"También los hombres matan a más hombres que a mujeres, es más por porcentaje las mujeres matan a más hombres que a mujeres.\nSi coges a un asesino aleatorio hombre probablemente este condenado por matar a un hombre, sucede lo mismo con una mujer.",1
,576,2,"me tienen podrida con el comentario barato ese d ""las feminista te odian porque tenes pito"" te odio por tu actitud de macho de mierda, la pija me encanta, corta.",1
,576,3,"me tienen podrida con el comentario barato ese d ""las feminista te odian porque tenes pito"" te odio por tu actitud de macho de mierda, la pija me encanta, corta.",1
,577,2,Me parece muy asqueroso ver a los tíos heteros metiéndoles mano a sus parejas a saco en público. Besitos y todo eso pues ok me da igual pero es que estáis siempre igual y qué puto assssco https://twitter.com/adeFAYE_/status/1106850493354176512 …,1
,577,3,Me parece muy asqueroso ver a los tíos heteros metiéndoles mano a sus parejas a saco en público. Besitos y todo eso pues ok me da igual pero es que estáis siempre igual y qué puto assssco https://twitter.com/adeFAYE_/status/1106850493354176512 …,1
,578,1,"me puse vestido y me peine, ahora ya soy una señorita bien? igual no me depile (maldita feminazi)",1
,578,3,"me puse vestido y me peine, ahora ya soy una señorita bien? igual no me depile (maldita feminazi)",1
,579,1,Siempre serás mujer — siembre seras imbecil https://curiouscat.me/MarcMonkey/post/818716358?t=1552932184 …,1
,579,6,Siempre serás mujer — siembre seras imbecil https://curiouscat.me/MarcMonkey/post/818716358?t=1552932184 …,1
,579,4,Siempre serás mujer — siembre seras imbecil https://curiouscat.me/MarcMonkey/post/818716358?t=1552932184 …,1
,580,2,"Ya. Porque hay octogenarios que como no tienen escopeta no matan a su mujer.\nhttps://www.20minutos.es/noticia/1393715/0/octogenario/mata-mujer/chamartin/ …\nEl que quiere matar mata, con escopeta o sin escopeta.",1
,580,4,"Ya. Porque hay octogenarios que como no tienen escopeta no matan a su mujer.\nhttps://www.20minutos.es/noticia/1393715/0/octogenario/mata-mujer/chamartin/ …\nEl que quiere matar mata, con escopeta o sin escopeta.",1
,581,1,El propio pajuo chavista de mierda,1
,581,7,El propio pajuo chavista de mierda,1
,581,3,El propio pajuo chavista de mierda,1
,582,1,"País de tercer mundo, pobre, fascista y de gobierno corrupto, no pasa nada.. pic.twitter.com/aroZGnHVzA",1
,582,7,"País de tercer mundo, pobre, fascista y de gobierno corrupto, no pasa nada.. pic.twitter.com/aroZGnHVzA",1
,582,4,"País de tercer mundo, pobre, fascista y de gobierno corrupto, no pasa nada.. pic.twitter.com/aroZGnHVzA",1
,583,2,"-puto equipo de mierda\n-ojalá desciendan. Que se vayan a segunda\n\nEso le decía @TigresOficial @ClubTiburones  cuando hubo un zafarrancho en su estadio...\n\nY es verdad, nadie va los va a extrañar, pura fichita. @Rivas24oficial @ClubTiburones\nDescendidos por mediocres.",1
,583,3,"-puto equipo de mierda\n-ojalá desciendan. Que se vayan a segunda\n\nEso le decía @TigresOficial @ClubTiburones  cuando hubo un zafarrancho en su estadio...\n\nY es verdad, nadie va los va a extrañar, pura fichita. @Rivas24oficial @ClubTiburones\nDescendidos por mediocres.",1
,584,2,"Las amiguitas ex novias o lo que sea que se le parezca, no desaparecen nunca,a menos que él se los diga, cosa que raramente sucede. ¿Qué opinan?  Yo jamás seré amiguita castrosa buscona promesa.",1
,584,4,"Las amiguitas ex novias o lo que sea que se le parezca, no desaparecen nunca,a menos que él se los diga, cosa que raramente sucede. ¿Qué opinan?  Yo jamás seré amiguita castrosa buscona promesa.",1
,585,1,"Sinverguenza Inmoral criminal comunista vino a buscar su mesada para hacer mercado.@jguaido debe declararlo PERSON NO GRATA en Venezuela y que no le importe que se abstenga la Delcy Solórzano, PROHIBIDO OLVIDAR. 2 votaciones claves y las únicas abstenciones fueron d UNThttps://twitter.com/CaraotaDigital/status/1107945740175884288 …",1
,585,7,"Sinverguenza Inmoral criminal comunista vino a buscar su mesada para hacer mercado.@jguaido debe declararlo PERSON NO GRATA en Venezuela y que no le importe que se abstenga la Delcy Solórzano, PROHIBIDO OLVIDAR. 2 votaciones claves y las únicas abstenciones fueron d UNThttps://twitter.com/CaraotaDigital/status/1107945740175884288 …",1
,585,4,"Sinverguenza Inmoral criminal comunista vino a buscar su mesada para hacer mercado.@jguaido debe declararlo PERSON NO GRATA en Venezuela y que no le importe que se abstenga la Delcy Solórzano, PROHIBIDO OLVIDAR. 2 votaciones claves y las únicas abstenciones fueron d UNThttps://twitter.com/CaraotaDigital/status/1107945740175884288 …",1
,586,2,"Gracias @easyjet por aprovecharos siempre de los precios en los billetes, ni mirando con antelación ni mis cojones, si es puente, pagas como si fueras en primera clase en un puto vuelo de mierrrda, con un avion de mierda y personal q ni habla tu puto idioma. Low cost mi coño.",1
,586,3,"Gracias @easyjet por aprovecharos siempre de los precios en los billetes, ni mirando con antelación ni mis cojones, si es puente, pagas como si fueras en primera clase en un puto vuelo de mierrrda, con un avion de mierda y personal q ni habla tu puto idioma. Low cost mi coño.",1
,587,2,"usar lo de ""micropene"" en onda insulto, desprestigio , etc., a alguien mas no es como medio machista?  (onda: uyy… — Si, es súper machista, cómo llamar perra a una mujer :) https://curiouscat.me/Povalles/post/819242626?t=1552994716 …",1
,587,4,"usar lo de ""micropene"" en onda insulto, desprestigio , etc., a alguien mas no es como medio machista?  (onda: uyy… — Si, es súper machista, cómo llamar perra a una mujer :) https://curiouscat.me/Povalles/post/819242626?t=1552994716 …",1
,588,2,"Pues yo prefiero un sucio y que vaya como quiera a uno engominado, con traje de corbata y que sea un puto delincuente corrupto como mas de uno de estos seres... Que quieres que te diga?",1
,588,3,"Pues yo prefiero un sucio y que vaya como quiera a uno engominado, con traje de corbata y que sea un puto delincuente corrupto como mas de uno de estos seres... Que quieres que te diga?",1
,589,2,"-Feliz día parcero!\n-Tan idiota, ¿Qué le pasa? Yo soy mujer.\n-ENTONCES AFÉITESE ESE BIGOTE, VALENTINA!",1
,589,4,"-Feliz día parcero!\n-Tan idiota, ¿Qué le pasa? Yo soy mujer.\n-ENTONCES AFÉITESE ESE BIGOTE, VALENTINA!",1
,590,2,Pensar así no te hace ser feminazi. ¿QUÉ CHINGADOS?,1
,590,3,Pensar así no te hace ser feminazi. ¿QUÉ CHINGADOS?,1
,591,2,deja de jalarle bolas a los gringo ladron de mierda,1
,591,3,deja de jalarle bolas a los gringo ladron de mierda,1
,592,2,Tres razones por las que la gente ODIA a Cristiano\n\n1.- Es un puto violador de mierda\n2.- Es un puto violador de mierda gilipollas\n3.- Es un putisimo violador de mierda gilipollas asi te pudras pedazo de mierda https://twitter.com/juanfutbol/status/1107681599192264705 …,1
,592,3,Tres razones por las que la gente ODIA a Cristiano\n\n1.- Es un puto violador de mierda\n2.- Es un puto violador de mierda gilipollas\n3.- Es un putisimo violador de mierda gilipollas asi te pudras pedazo de mierda https://twitter.com/juanfutbol/status/1107681599192264705 …,1
,593,2,Awuevo total el pueblo paga esa lana que te robas puto para pagar los 120 millones corrupto de mierda,1
,593,3,Awuevo total el pueblo paga esa lana que te robas puto para pagar los 120 millones corrupto de mierda,1
,594,2,Ese hijo de puta de Carlos Osorio lo tienen que poner preso de una sola vez a ese hijo de puta ladron ya esta bueno tanta cabroneria con ese maldito ladron. Atentamente. Otro sargento. GNB,1
,594,3,Ese hijo de puta de Carlos Osorio lo tienen que poner preso de una sola vez a ese hijo de puta ladron ya esta bueno tanta cabroneria con ese maldito ladron. Atentamente. Otro sargento. GNB,1
,595,2,"Coño, en esté maldito pueblo no hay un puto cine, en puerto Ordaz no hay cinex y cines Unidos no está haciendo eso, la mala suerte me persigue.",1
,595,3,"Coño, en esté maldito pueblo no hay un puto cine, en puerto Ordaz no hay cinex y cines Unidos no está haciendo eso, la mala suerte me persigue.",1
,596,2,"Dejad de usar adjetivos para referios a las personas por dios.\nNo digas puto gordo a nadie, ni feo,escualido,negro...etc\nMe dais mucha impotencia por que lo suais todo como  insulto y no os dais cuenta de que hay gente a la que la sienta muy mal ese tipo de palablas...",1
,596,3,"Dejad de usar adjetivos para referios a las personas por dios.\nNo digas puto gordo a nadie, ni feo,escualido,negro...etc\nMe dais mucha impotencia por que lo suais todo como  insulto y no os dais cuenta de que hay gente a la que la sienta muy mal ese tipo de palablas...",1
,597,1,No @mBACHELET mejor que nos coja un burro zurdo. La crísis económica la generó MASBURRO desde que se adueño del poder. Aunque Chávez fue quién comenzó con el desastre. https://twitter.com/TVVnoticias/status/1108365737050148865 …,1
,597,7,No @mBACHELET mejor que nos coja un burro zurdo. La crísis económica la generó MASBURRO desde que se adueño del poder. Aunque Chávez fue quién comenzó con el desastre. https://twitter.com/TVVnoticias/status/1108365737050148865 …,1
,597,3,No @mBACHELET mejor que nos coja un burro zurdo. La crísis económica la generó MASBURRO desde que se adueño del poder. Aunque Chávez fue quién comenzó con el desastre. https://twitter.com/TVVnoticias/status/1108365737050148865 …,1
,598,2,Empezó en frío y mis nonitas lo saben..los nietos que no van a visitar nunca a esta mujer son los hijos de re mil puta pic.twitter.com/F7qxFxnfsj,1
,598,3,Empezó en frío y mis nonitas lo saben..los nietos que no van a visitar nunca a esta mujer son los hijos de re mil puta pic.twitter.com/F7qxFxnfsj,1
,599,2,"y vos pensa un poquito, que quedas como una ignorante y cualquir feminista te diria lo mismo defendiendo a una asesina",1
,599,4,"y vos pensa un poquito, que quedas como una ignorante y cualquir feminista te diria lo mismo defendiendo a una asesina",1
,600,1,"Decirte nazi esta mal, decir feminazi esta bien",1
,600,3,"Decirte nazi esta mal, decir feminazi esta bien",1
,601,1,fua que rompe pijas las soft stan loco chupense una poronga y déjense de romper las pelotas mogolicas de mierda seguro usan amino hijas de re mil puta,1
,601,6,fua que rompe pijas las soft stan loco chupense una poronga y déjense de romper las pelotas mogolicas de mierda seguro usan amino hijas de re mil puta,1
,601,3,fua que rompe pijas las soft stan loco chupense una poronga y déjense de romper las pelotas mogolicas de mierda seguro usan amino hijas de re mil puta,1
,602,1,"Facho conchetumadre ""Ladrón culiao"" Cientos de personas decentes funaron a Piñera en el concierto de Paul McCartney http://www.gamba.cl/2019/03/facho-conchetumadre-ladron-culiao-cientos-de-personas-decentes-funaron-a-pinera-en-el-concierto-de-paul-mccartney/ …",1
,602,7,"Facho conchetumadre ""Ladrón culiao"" Cientos de personas decentes funaron a Piñera en el concierto de Paul McCartney http://www.gamba.cl/2019/03/facho-conchetumadre-ladron-culiao-cientos-de-personas-decentes-funaron-a-pinera-en-el-concierto-de-paul-mccartney/ …",1
,602,3,"Facho conchetumadre ""Ladrón culiao"" Cientos de personas decentes funaron a Piñera en el concierto de Paul McCartney http://www.gamba.cl/2019/03/facho-conchetumadre-ladron-culiao-cientos-de-personas-decentes-funaron-a-pinera-en-el-concierto-de-paul-mccartney/ …",1
,603,1,"Los odio impedidos de mierda, los odio transformers hijos de la gran puta @AsoDeporCali",1
,603,3,"Los odio impedidos de mierda, los odio transformers hijos de la gran puta @AsoDeporCali",1
,604,2,mil veces le expliqué a mi mamá cómo se usa twitter dale mujer me estás  jodiendo CÓMO QUE NO ENTENDES la re puta madre que te parió,1
,604,3,mil veces le expliqué a mi mamá cómo se usa twitter dale mujer me estás  jodiendo CÓMO QUE NO ENTENDES la re puta madre que te parió,1
,605,2,"Courtois deja de andar con putas aunque sean de lujo y céntrate en el fútbol que para,eso cobras,escapas del fuego para caer en las brasas,mira,que eres tonto aún teniendo tanta pasta,maldigo el día en que has venido,que poco eres y que imbecil eres,inútil,idiota,palurdo",1
,605,3,"Courtois deja de andar con putas aunque sean de lujo y céntrate en el fútbol que para,eso cobras,escapas del fuego para caer en las brasas,mira,que eres tonto aún teniendo tanta pasta,maldigo el día en que has venido,que poco eres y que imbecil eres,inútil,idiota,palurdo",1
,606,2,"#Historiascortas  “MUJER""HOMBRE”trolo“marimacho“puta“si te tocan fue porque lo provocaste""etc.\nMiedo, Solo por el hecho de ser como soy¿en qué momento nos volvimos enemigos de nosotros mismos? ¿intolerancia?eso es. Somos diferentes e iguales, Pero¿por qué no somos humanos?",1
,606,3,"#Historiascortas  “MUJER""HOMBRE”trolo“marimacho“puta“si te tocan fue porque lo provocaste""etc.\nMiedo, Solo por el hecho de ser como soy¿en qué momento nos volvimos enemigos de nosotros mismos? ¿intolerancia?eso es. Somos diferentes e iguales, Pero¿por qué no somos humanos?",1
,607,1,El facho pobre por ma que se ponga la etiqueta de derecha sigue siendo un roto,1
,607,7,El facho pobre por ma que se ponga la etiqueta de derecha sigue siendo un roto,1
,607,4,El facho pobre por ma que se ponga la etiqueta de derecha sigue siendo un roto,1
,608,2,"Pero a ver imbecil, infórmate mejor, si una mujer te denuncia ese mismo día la policía te detiene, sin juicio y sin pruebas, solo por la denuncia de la mujer para prevenir otra posible agresión o violacion",1
,608,4,"Pero a ver imbecil, infórmate mejor, si una mujer te denuncia ese mismo día la policía te detiene, sin juicio y sin pruebas, solo por la denuncia de la mujer para prevenir otra posible agresión o violacion",1
,609,2,Jajajaja cule discusión marica https://twitter.com/Nko_V/status/1108762534423773186 …,1
,609,3,Jajajaja cule discusión marica https://twitter.com/Nko_V/status/1108762534423773186 …,1
,610,2,"Me: debo ahorrar para hacer mis compras para la competencia.\n\nAlso me: marica! comprate un poco de chucheria que igual ya has hecho mucha dieta, ¿que tanto?.",1
,610,3,"Me: debo ahorrar para hacer mis compras para la competencia.\n\nAlso me: marica! comprate un poco de chucheria que igual ya has hecho mucha dieta, ¿que tanto?.",1
,611,2,Me he dado una carrera solo para decirle lo sin vergüenza e hijo de puta que ha sido ... ojalá te ponga los cuernos tu mujer payaso,1
,611,3,Me he dado una carrera solo para decirle lo sin vergüenza e hijo de puta que ha sido ... ojalá te ponga los cuernos tu mujer payaso,1
,612,2,m has llamado perra maricon,1
,612,3,m has llamado perra maricon,1
,613,1,"Estaqueamos, fusilamos, decapitamos, empalamos. Si hay que matar, se mata. Que no quede ni uno solo. Si en algo invertimos en este país, desde su fundación, es en matar negros de mierda""\nNunca ser blanco te llevó a esto,el ""blanco de mierda"" no existe.",1
,613,5,"Estaqueamos, fusilamos, decapitamos, empalamos. Si hay que matar, se mata. Que no quede ni uno solo. Si en algo invertimos en este país, desde su fundación, es en matar negros de mierda""\nNunca ser blanco te llevó a esto,el ""blanco de mierda"" no existe.",1
,613,3,"Estaqueamos, fusilamos, decapitamos, empalamos. Si hay que matar, se mata. Que no quede ni uno solo. Si en algo invertimos en este país, desde su fundación, es en matar negros de mierda""\nNunca ser blanco te llevó a esto,el ""blanco de mierda"" no existe.",1
,614,1,"que asquerosidad, yendo a entregar nuestra soberanía a las ordenes de trump y sus lacayos duque, piñera, y el facho de bolsonaro, este gobierno solo es una VERGUENZA!!!",1
,614,7,"que asquerosidad, yendo a entregar nuestra soberanía a las ordenes de trump y sus lacayos duque, piñera, y el facho de bolsonaro, este gobierno solo es una VERGUENZA!!!",1
,614,4,"que asquerosidad, yendo a entregar nuestra soberanía a las ordenes de trump y sus lacayos duque, piñera, y el facho de bolsonaro, este gobierno solo es una VERGUENZA!!!",1
,615,2,Difamacion pura de este engendro corrupto y traidor al pais. Que muestre las pruebas de semejante canallada. Esta vez no debe quedar impune aunque luego se retracte. Muy facil lanzar una calumnia para luego desdecirse. Es una nueva tactica de este comunista?,1
,615,4,Difamacion pura de este engendro corrupto y traidor al pais. Que muestre las pruebas de semejante canallada. Esta vez no debe quedar impune aunque luego se retracte. Muy facil lanzar una calumnia para luego desdecirse. Es una nueva tactica de este comunista?,1
,616,1,De que te ríes maricon,1
,616,8,De que te ríes maricon,1
,616,3,De que te ríes maricon,1
,617,1,Jajaja el fraude amplio. Y sus payasos https://twitter.com/meganoticiascl/status/1108810558000844800 …,1
,617,7,Jajaja el fraude amplio. Y sus payasos https://twitter.com/meganoticiascl/status/1108810558000844800 …,1
,617,4,Jajaja el fraude amplio. Y sus payasos https://twitter.com/meganoticiascl/status/1108810558000844800 …,1
,618,2,"Por favor, el ciego le dijo al mudo, si de este par de tontos no se puede esperar más que papelones!, moreno es un ignorante en asuntos económicos y un fariseo en política internacional, esto es el colmo!, moreno no sirve ni para poner babas en los sobres!",1
,618,4,"Por favor, el ciego le dijo al mudo, si de este par de tontos no se puede esperar más que papelones!, moreno es un ignorante en asuntos económicos y un fariseo en política internacional, esto es el colmo!, moreno no sirve ni para poner babas en los sobres!",1
,619,1,Te matas trabajado y rompiendote el orto para tener tus cosas para que venga un chorro de mierda y te las robe,1
,619,3,Te matas trabajado y rompiendote el orto para tener tus cosas para que venga un chorro de mierda y te las robe,1
,620,2,"Para que la ayuda humanitaria de los rusos, si el maldito hijo de perra de @NicolasMaduro y sus secuaces siempre han dicho que no hay tal desabastecimiento?.",1
,620,3,"Para que la ayuda humanitaria de los rusos, si el maldito hijo de perra de @NicolasMaduro y sus secuaces siempre han dicho que no hay tal desabastecimiento?.",1
,621,2,maldito puto paro,1
,621,3,maldito puto paro,1
,622,2,"Te explico. Mi comentario va en el sentido siguiente: quien tiene una vida útil no necesita torta ni frutsi, menos 'hueso"" de un político ignorante y corrupto (PRI, Morena, PAN..). Hasta aquí mis comentarios. Suerte con tu existencia productiva.",1
,622,4,"Te explico. Mi comentario va en el sentido siguiente: quien tiene una vida útil no necesita torta ni frutsi, menos 'hueso"" de un político ignorante y corrupto (PRI, Morena, PAN..). Hasta aquí mis comentarios. Suerte con tu existencia productiva.",1
,623,1,"Estaba por subir al 298 en tablada y  lo veo al chorrito me quedo para subir último y me quería hacer subir a toda costa le decía que no y me insistia,me dice bajo aca nomás gracias subí le digo y se bajó en San justo chorro de mierda,menos mal que no le robó a ningún abuelo",1
,623,3,"Estaba por subir al 298 en tablada y  lo veo al chorrito me quedo para subir último y me quería hacer subir a toda costa le decía que no y me insistia,me dice bajo aca nomás gracias subí le digo y se bajó en San justo chorro de mierda,menos mal que no le robó a ningún abuelo",1
,624,1,Pasa que vos chino maldito entras cuando yo salgo de trabajar... Jajaja,1
,624,5,Pasa que vos chino maldito entras cuando yo salgo de trabajar... Jajaja,1
,624,4,Pasa que vos chino maldito entras cuando yo salgo de trabajar... Jajaja,1
,625,1,Chinga tu madre puto traidor...solo falta que le  deseo masajes en las bolas...si te da vergüenza vete a España que de indio no te bajen,1
,625,5,Chinga tu madre puto traidor...solo falta que le  deseo masajes en las bolas...si te da vergüenza vete a España que de indio no te bajen,1
,625,3,Chinga tu madre puto traidor...solo falta que le  deseo masajes en las bolas...si te da vergüenza vete a España que de indio no te bajen,1
,626,1,Me importa una mierda lo que piense un zurdo de mierda como tú,1
,626,3,Me importa una mierda lo que piense un zurdo de mierda como tú,1
,626,7,Me importa una mierda lo que piense un zurdo de mierda como tú,1
,627,1,Me da pena Juanes. Que los fascistas de mierda usen una canción tuya para su campaña política fascista tiene que ser muy jodido...,1
,627,7,Me da pena Juanes. Que los fascistas de mierda usen una canción tuya para su campaña política fascista tiene que ser muy jodido...,1
,627,3,Me da pena Juanes. Que los fascistas de mierda usen una canción tuya para su campaña política fascista tiene que ser muy jodido...,1
,628,1,Todo el estadio cantando contra el negro puto de Angelici fue lo mejor,1
,628,5,Todo el estadio cantando contra el negro puto de Angelici fue lo mejor,1
,628,3,Todo el estadio cantando contra el negro puto de Angelici fue lo mejor,1
,629,1,Oodio que este chino hdp no te devuelva ni un puto saludo,1
,629,5,Oodio que este chino hdp no te devuelva ni un puto saludo,1
,629,3,Oodio que este chino hdp no te devuelva ni un puto saludo,1
,630,2,"Que aldo esté por encima tuyo deja mucho que decir, que nivel de mierda el del indio.",1
,630,3,"Que aldo esté por encima tuyo deja mucho que decir, que nivel de mierda el del indio.",1
,631,2,"Que ignorante es el dictador Evaristo. Ni siquiera él mismo escribe en Twitter, hay un esclavo que le escribe. Además el general Carlos Medinacelli no era originario ni indígena.",1
,631,4,"Que ignorante es el dictador Evaristo. Ni siquiera él mismo escribe en Twitter, hay un esclavo que le escribe. Además el general Carlos Medinacelli no era originario ni indígena.",1
,632,2,Os acordais del niño asqueroso que cuide hace días pues hoy voy otra vez a cuidarlo. Y voy a llegar justisima a la casa del demonio. Espero que me espere con un abrazo y no con una puñalada el puto niño.,1
,632,3,Os acordais del niño asqueroso que cuide hace días pues hoy voy otra vez a cuidarlo. Y voy a llegar justisima a la casa del demonio. Espero que me espere con un abrazo y no con una puñalada el puto niño.,1
,633,1,@CalderaJuan maldito seas tu y toda tu descendencia tu desgraciado que apoyaste quitarnos las armas a los civiles . Te vas a tener que disfrazar para salir chavista mmgv,1
,633,7,@CalderaJuan maldito seas tu y toda tu descendencia tu desgraciado que apoyaste quitarnos las armas a los civiles . Te vas a tener que disfrazar para salir chavista mmgv,1
,633,4,@CalderaJuan maldito seas tu y toda tu descendencia tu desgraciado que apoyaste quitarnos las armas a los civiles . Te vas a tener que disfrazar para salir chavista mmgv,1
,634,2,Q soy tu esclavo hdp,1
,634,4,Q soy tu esclavo hdp,1
,635,1,Pedazo de trola hdp,1
,635,6,Pedazo de trola hdp,1
,635,3,Pedazo de trola hdp,1
,636,1,"bien ahí, se merecia una cerrada de orto el chino de mierda",1
,636,5,"bien ahí, se merecia una cerrada de orto el chino de mierda",1
,636,3,"bien ahí, se merecia una cerrada de orto el chino de mierda",1
,637,2,Ladron defende a los trabajadores cuanta torta te da mauri ? Y decis que no hay alternativas de cambio hdp ! Queres que sigamos  cagandonos de hambre se supone que estas para representarnos y lo unico que haces es llenarte loa bolsillos lacra,1
,637,3,Ladron defende a los trabajadores cuanta torta te da mauri ? Y decis que no hay alternativas de cambio hdp ! Queres que sigamos  cagandonos de hambre se supone que estas para representarnos y lo unico que haces es llenarte loa bolsillos lacra,1
,638,1,pero chupame la pija y lee dm trola,1
,638,6,pero chupame la pija y lee dm trola,1
,638,3,pero chupame la pija y lee dm trola,1
,639,2,No podés jajajajajjj\nDíganle la verdad al pobre ponja! \nNo sean tan hdp  pic.twitter.com/cKuWlIlov4,1
,639,4,No podés jajajajajjj\nDíganle la verdad al pobre ponja! \nNo sean tan hdp  pic.twitter.com/cKuWlIlov4,1
,640,1,Los Nariñenses y Caucanos deben revelarse contra sus gobernantes y el @CRIC_Cauca @ONIC_Colombia \n12 años gobernando la izquierda comunista criminal simpatizante del terrorismo;\n\nAhí están probando las mieles del Socialismo.,1
,640,7,Los Nariñenses y Caucanos deben revelarse contra sus gobernantes y el @CRIC_Cauca @ONIC_Colombia \n12 años gobernando la izquierda comunista criminal simpatizante del terrorismo;\n\nAhí están probando las mieles del Socialismo.,1
,640,4,Los Nariñenses y Caucanos deben revelarse contra sus gobernantes y el @CRIC_Cauca @ONIC_Colombia \n12 años gobernando la izquierda comunista criminal simpatizante del terrorismo;\n\nAhí están probando las mieles del Socialismo.,1
,641,2,"Maldito niño mimado y puto, por un berrinche vas a perder la fortuna de tu padre cuando el equipo quede en ruinas, claramente el dinero en manos de pendejos es dinamita y si no te cuesta no lo sabes cuidar. Odia pero si te da a ganar tolera! El trabajo no es amistad, idiota!!!",1
,641,3,"Maldito niño mimado y puto, por un berrinche vas a perder la fortuna de tu padre cuando el equipo quede en ruinas, claramente el dinero en manos de pendejos es dinamita y si no te cuesta no lo sabes cuidar. Odia pero si te da a ganar tolera! El trabajo no es amistad, idiota!!!",1
,642,2,El mundo es la cara de un bebé y nuestra opinión es un trozo de queso: da un chorro de risa aventarla en su cara pero es sumamente idiota hacerlo.,1
,642,4,El mundo es la cara de un bebé y nuestra opinión es un trozo de queso: da un chorro de risa aventarla en su cara pero es sumamente idiota hacerlo.,1
,643,2,La ineptitud de moreno rebasa tu comentario mediocre y esa ineptitud hará que caiga y no podrás convencer a nadie con tu basura mediática.,1
,643,4,La ineptitud de moreno rebasa tu comentario mediocre y esa ineptitud hará que caiga y no podrás convencer a nadie con tu basura mediática.,1
,644,1,"Ya me dijiste ""votante de bachelet"" te falta ""flojo"" ""mediocre"" y ""comunista"" para completar el pack facho básico",1
,644,7,"Ya me dijiste ""votante de bachelet"" te falta ""flojo"" ""mediocre"" y ""comunista"" para completar el pack facho básico",1
,644,4,"Ya me dijiste ""votante de bachelet"" te falta ""flojo"" ""mediocre"" y ""comunista"" para completar el pack facho básico",1
,645,2,"Ojalá que al hdp que atropelló y mató la perra, se cague muriendo. Gracias por irte y no frenar la concha de tu madre",1
,645,3,"Ojalá que al hdp que atropelló y mató la perra, se cague muriendo. Gracias por irte y no frenar la concha de tu madre",1
,646,1,"Porque es un fascista de mierda y un hooligan, pero nada, que sigan blanqueando al fascismo y vosotros apoyándolos, ovejitas!!!",1
,646,7,"Porque es un fascista de mierda y un hooligan, pero nada, que sigan blanqueando al fascismo y vosotros apoyándolos, ovejitas!!!",1
,646,4,"Porque es un fascista de mierda y un hooligan, pero nada, que sigan blanqueando al fascismo y vosotros apoyándolos, ovejitas!!!",1
,647,2,picky te extraño trola de mierda,1
,647,3,picky te extraño trola de mierda,1
,648,9,"No tiene importancia q Kiko le diga: ves a chuparla; calienta pollas, tirar un plato con irá, dejar tiradas a dos chiquillas en un descampado;cierra tu puta boca imbécil a su mujer; lo q es denigrante q M@Jesus le diga q están en el Reality por deudas extraña q vaya al confe ?",1
,649,1,Eso es como decir que si te gusta la costura sos puto. Yo no soy torta y amo el fútbol. Me extraña que tú digas éso?,1
